dtc,meanRelabund,domTaxa,minClusterSize,deepSplit
21,0.8175721451739782,Lactobacillus_crispatus_4,13,4
22,0.8615226336749823,Lactobacillus_crispatus_8,13,4
23,0.20266249146150228,MultiGenera,13,4
24,0.645134297554548,Lactobacillus_iners_7,13,4
25,0.542227454503678,Lactobacillus_paragasseri_1,13,4
26,0.2079142245339768,UBA629_sp005465875_1,13,4
27,0.7851632977693439,Lactobacillus_crispatus_7,13,4
28,0.8320116122909413,Lactobacillus_crispatus_5,13,4
29,0.2665656047893741,Gardnerella_vaginalis_C_1,13,4
30,0.24148106286510504,Lactobacillus_iners_4,13,4
31,0.3079014333005978,Lactobacillus_iners_1,13,4
32,0.23538485305096923,Gardnerella_vaginalis_C_2,13,4
33,0.5954840176003064,Lactobacillus_iners_3,13,4
34,0.7592623851065965,Lactobacillus_iners_8,13,4
35,0.5275293229458854,Gardnerella_piotii_1,13,4
36,0.6550759289434165,Lactobacillus_gasseri_2,13,4
37,0.14195427124474938,MultiGenera,13,4
38,0.5669944694836783,Lactobacillus_mulieris_1,13,4
39,0.6114738564049654,Lactobacillus_gasseri_1,13,4
40,0.6945362463217604,Lactobacillus_jensenii_2,13,4
41,0.7036943111794387,Lactobacillus_jensenii_4,13,4
42,0.6961966704949683,Lactobacillus_jensenii_3,13,4
43,0.43283848035526484,Gardnerella_piotii_2,13,4
1,0.24166353439803187,MultiGenera,14,0
2,0.5610224155493722,Lactobacillus_iners_7,14,0
3,0.298385368933536,Gardnerella_swidsinkii_1,14,0
4,0.6353300484868615,Lactobacillus_iners_2,14,0
5,0.5900384501246967,Lactobacillus_iners_1,14,0
6,0.4062212307742875,UBA629_sp005465875_1,14,0
7,0.8643502635506987,Lactobacillus_crispatus_3,14,0
8,0.6863692622376137,Lactobacillus_iners_6,14,0
9,0.849708330281197,Lactobacillus_crispatus_1,14,0
10,0.8286133861041611,Lactobacillus_crispatus_2,14,0
11,0.658188340664298,Lactobacillus_iners_4,14,0
12,0.8724524352608115,Lactobacillus_crispatus_6,14,0
13,0.8175721451739782,Lactobacillus_crispatus_4,14,0
14,0.8615226336749823,Lactobacillus_crispatus_8,14,0
1,0.24166353439803187,MultiGenera,14,1
2,0.5103484170097508,Lactobacillus_iners_3,14,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,14,1
4,0.6353300484868615,Lactobacillus_iners_2,14,1
5,0.5900384501246967,Lactobacillus_iners_1,14,1
6,0.4062212307742875,UBA629_sp005465875_1,14,1
7,0.8643502635506987,Lactobacillus_crispatus_3,14,1
8,0.6863692622376137,Lactobacillus_iners_6,14,1
9,0.849708330281197,Lactobacillus_crispatus_1,14,1
10,0.8286133861041611,Lactobacillus_crispatus_2,14,1
11,0.658188340664298,Lactobacillus_iners_4,14,1
12,0.8724524352608115,Lactobacillus_crispatus_6,14,1
13,0.48004398926117625,Gardnerella_vaginalis_2,14,1
14,0.8175721451739782,Lactobacillus_crispatus_4,14,1
15,0.8615226336749823,Lactobacillus_crispatus_8,14,1
16,0.645134297554548,Lactobacillus_iners_7,14,1
17,0.7851632977693439,Lactobacillus_crispatus_7,14,1
18,0.8320116122909413,Lactobacillus_crispatus_5,14,1
1,0.22552334070809407,MultiGenera,14,2
2,0.4945024349558402,Lactobacillus_iners_3,14,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,14,2
4,0.6353300484868615,Lactobacillus_iners_2,14,2
5,0.5900384501246967,Lactobacillus_iners_1,14,2
6,0.4062212307742875,UBA629_sp005465875_1,14,2
7,0.8643502635506987,Lactobacillus_crispatus_3,14,2
8,0.6863692622376137,Lactobacillus_iners_6,14,2
9,0.849708330281197,Lactobacillus_crispatus_1,14,2
10,0.8286133861041611,Lactobacillus_crispatus_2,14,2
11,0.658188340664298,Lactobacillus_iners_4,14,2
12,0.35783045477166314,UBA629_sp005465875_3,14,2
13,0.8724524352608115,Lactobacillus_crispatus_6,14,2
14,0.48004398926117625,Gardnerella_vaginalis_2,14,2
15,0.8175721451739782,Lactobacillus_crispatus_4,14,2
16,0.8615226336749823,Lactobacillus_crispatus_8,14,2
17,0.645134297554548,Lactobacillus_iners_7,14,2
18,0.7851632977693439,Lactobacillus_crispatus_7,14,2
19,0.8320116122909413,Lactobacillus_crispatus_5,14,2
20,0.7592623851065965,Lactobacillus_iners_8,14,2
1,0.25801678663850486,Gardnerella_swidsinkii_1,14,3
2,0.2131144225687814,MultiGenera,14,3
3,0.2450937885005683,MultiGenera,14,3
4,0.43991092035670953,Lactobacillus_paragasseri_1,14,3
5,0.2169865017975182,MultiGenera,14,3
6,0.5900384501246967,Lactobacillus_iners_1,14,3
7,0.7489961844224029,Lactobacillus_iners_2,14,3
8,0.4062212307742875,UBA629_sp005465875_1,14,3
9,0.8643502635506987,Lactobacillus_crispatus_3,14,3
10,0.6863692622376137,Lactobacillus_iners_6,14,3
11,0.849708330281197,Lactobacillus_crispatus_1,14,3
12,0.8286133861041611,Lactobacillus_crispatus_2,14,3
13,0.658188340664298,Lactobacillus_iners_4,14,3
14,0.35783045477166314,UBA629_sp005465875_3,14,3
15,0.40054425950525147,Lactobacillus_iners_2,14,3
16,0.8724524352608115,Lactobacillus_crispatus_6,14,3
17,0.48004398926117625,Gardnerella_vaginalis_2,14,3
18,0.37358245851404387,Limosilactobacillus_oris,14,3
19,0.8175721451739782,Lactobacillus_crispatus_4,14,3
20,0.8615226336749823,Lactobacillus_crispatus_8,14,3
21,0.645134297554548,Lactobacillus_iners_7,14,3
22,0.7851632977693439,Lactobacillus_crispatus_7,14,3
23,0.8320116122909413,Lactobacillus_crispatus_5,14,3
24,0.5954840176003064,Lactobacillus_iners_3,14,3
25,0.7592623851065965,Lactobacillus_iners_8,14,3
26,0.5275293229458854,Gardnerella_piotii_1,14,3
27,0.6550759289434165,Lactobacillus_gasseri_2,14,3
28,0.5669944694836783,Lactobacillus_mulieris_1,14,3
29,0.6114738564049654,Lactobacillus_gasseri_1,14,3
30,0.6945362463217604,Lactobacillus_jensenii_2,14,3
31,0.6961966704949683,Lactobacillus_jensenii_3,14,3
1,0.2714730793887154,Gardnerella_swidsinkii_1,14,4
2,0.376815893043107,MultiGenera,14,4
3,0.6517559225549684,Lactobacillus_iners_1,14,4
4,0.7489961844224029,Lactobacillus_iners_2,14,4
5,0.4062212307742875,UBA629_sp005465875_1,14,4
6,0.8643502635506987,Lactobacillus_crispatus_3,14,4
7,0.6863692622376137,Lactobacillus_iners_6,14,4
8,0.849708330281197,Lactobacillus_crispatus_1,14,4
9,0.8286133861041611,Lactobacillus_crispatus_2,14,4
10,0.18787867148502113,MultiGenera,14,4
11,0.658188340664298,Lactobacillus_iners_4,14,4
12,0.23896723660036567,MultiGenera,14,4
13,0.35783045477166314,UBA629_sp005465875_3,14,4
14,0.24848665566154388,Gardnerella_vaginalis_1,14,4
15,0.20523434898819623,Gardnerella_vaginalis_H_1,14,4
16,0.2166005779058909,Gardnerella_vaginalis_C_3,14,4
17,0.40054425950525147,Lactobacillus_iners_2,14,4
18,0.8724524352608115,Lactobacillus_crispatus_6,14,4
19,0.48004398926117625,Gardnerella_vaginalis_2,14,4
20,0.37358245851404387,Limosilactobacillus_oris,14,4
21,0.8175721451739782,Lactobacillus_crispatus_4,14,4
22,0.8615226336749823,Lactobacillus_crispatus_8,14,4
23,0.20266249146150228,MultiGenera,14,4
24,0.645134297554548,Lactobacillus_iners_7,14,4
25,0.542227454503678,Lactobacillus_paragasseri_1,14,4
26,0.2079142245339768,UBA629_sp005465875_1,14,4
27,0.7851632977693439,Lactobacillus_crispatus_7,14,4
28,0.8320116122909413,Lactobacillus_crispatus_5,14,4
29,0.2665656047893741,Gardnerella_vaginalis_C_1,14,4
30,0.24148106286510504,Lactobacillus_iners_4,14,4
31,0.3079014333005978,Lactobacillus_iners_1,14,4
32,0.23538485305096923,Gardnerella_vaginalis_C_2,14,4
33,0.5954840176003064,Lactobacillus_iners_3,14,4
34,0.7592623851065965,Lactobacillus_iners_8,14,4
35,0.5275293229458854,Gardnerella_piotii_1,14,4
36,0.6550759289434165,Lactobacillus_gasseri_2,14,4
37,0.14195427124474938,MultiGenera,14,4
38,0.5669944694836783,Lactobacillus_mulieris_1,14,4
39,0.6114738564049654,Lactobacillus_gasseri_1,14,4
40,0.6945362463217604,Lactobacillus_jensenii_2,14,4
41,0.7036943111794387,Lactobacillus_jensenii_4,14,4
42,0.6961966704949683,Lactobacillus_jensenii_3,14,4
43,0.43283848035526484,Gardnerella_piotii_2,14,4
1,0.24166353439803187,MultiGenera,15,0
2,0.5610224155493722,Lactobacillus_iners_7,15,0
3,0.298385368933536,Gardnerella_swidsinkii_1,15,0
4,0.6353300484868615,Lactobacillus_iners_2,15,0
5,0.5900384501246967,Lactobacillus_iners_1,15,0
6,0.4062212307742875,UBA629_sp005465875_1,15,0
7,0.8643502635506987,Lactobacillus_crispatus_3,15,0
8,0.6863692622376137,Lactobacillus_iners_6,15,0
9,0.849708330281197,Lactobacillus_crispatus_1,15,0
10,0.8286133861041611,Lactobacillus_crispatus_2,15,0
11,0.658188340664298,Lactobacillus_iners_4,15,0
12,0.8724524352608115,Lactobacillus_crispatus_6,15,0
13,0.8175721451739782,Lactobacillus_crispatus_4,15,0
14,0.8615226336749823,Lactobacillus_crispatus_8,15,0
1,0.24166353439803187,MultiGenera,15,1
2,0.5103484170097508,Lactobacillus_iners_3,15,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,15,1
4,0.6353300484868615,Lactobacillus_iners_2,15,1
5,0.5900384501246967,Lactobacillus_iners_1,15,1
6,0.4062212307742875,UBA629_sp005465875_1,15,1
7,0.8643502635506987,Lactobacillus_crispatus_3,15,1
8,0.6863692622376137,Lactobacillus_iners_6,15,1
9,0.849708330281197,Lactobacillus_crispatus_1,15,1
10,0.8286133861041611,Lactobacillus_crispatus_2,15,1
11,0.658188340664298,Lactobacillus_iners_4,15,1
12,0.8724524352608115,Lactobacillus_crispatus_6,15,1
13,0.48004398926117625,Gardnerella_vaginalis_2,15,1
14,0.8175721451739782,Lactobacillus_crispatus_4,15,1
15,0.8615226336749823,Lactobacillus_crispatus_8,15,1
16,0.645134297554548,Lactobacillus_iners_7,15,1
17,0.7851632977693439,Lactobacillus_crispatus_7,15,1
18,0.8320116122909413,Lactobacillus_crispatus_5,15,1
1,0.22552334070809407,MultiGenera,15,2
2,0.4945024349558402,Lactobacillus_iners_3,15,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,15,2
4,0.6353300484868615,Lactobacillus_iners_2,15,2
5,0.5900384501246967,Lactobacillus_iners_1,15,2
6,0.4062212307742875,UBA629_sp005465875_1,15,2
7,0.8643502635506987,Lactobacillus_crispatus_3,15,2
8,0.6863692622376137,Lactobacillus_iners_6,15,2
9,0.849708330281197,Lactobacillus_crispatus_1,15,2
10,0.8286133861041611,Lactobacillus_crispatus_2,15,2
11,0.658188340664298,Lactobacillus_iners_4,15,2
12,0.35783045477166314,UBA629_sp005465875_3,15,2
13,0.8724524352608115,Lactobacillus_crispatus_6,15,2
14,0.48004398926117625,Gardnerella_vaginalis_2,15,2
15,0.8175721451739782,Lactobacillus_crispatus_4,15,2
16,0.8615226336749823,Lactobacillus_crispatus_8,15,2
17,0.645134297554548,Lactobacillus_iners_7,15,2
18,0.7851632977693439,Lactobacillus_crispatus_7,15,2
19,0.8320116122909413,Lactobacillus_crispatus_5,15,2
20,0.7592623851065965,Lactobacillus_iners_8,15,2
1,0.25801678663850486,Gardnerella_swidsinkii_1,15,3
2,0.2131144225687814,MultiGenera,15,3
3,0.2450937885005683,MultiGenera,15,3
4,0.43991092035670953,Lactobacillus_paragasseri_1,15,3
5,0.2169865017975182,MultiGenera,15,3
6,0.5900384501246967,Lactobacillus_iners_1,15,3
7,0.7489961844224029,Lactobacillus_iners_2,15,3
8,0.4062212307742875,UBA629_sp005465875_1,15,3
9,0.8643502635506987,Lactobacillus_crispatus_3,15,3
10,0.6863692622376137,Lactobacillus_iners_6,15,3
11,0.849708330281197,Lactobacillus_crispatus_1,15,3
12,0.8286133861041611,Lactobacillus_crispatus_2,15,3
13,0.658188340664298,Lactobacillus_iners_4,15,3
14,0.35783045477166314,UBA629_sp005465875_3,15,3
15,0.40054425950525147,Lactobacillus_iners_2,15,3
16,0.8724524352608115,Lactobacillus_crispatus_6,15,3
17,0.48004398926117625,Gardnerella_vaginalis_2,15,3
18,0.37358245851404387,Limosilactobacillus_oris,15,3
19,0.8175721451739782,Lactobacillus_crispatus_4,15,3
20,0.8615226336749823,Lactobacillus_crispatus_8,15,3
21,0.645134297554548,Lactobacillus_iners_7,15,3
22,0.7851632977693439,Lactobacillus_crispatus_7,15,3
23,0.8320116122909413,Lactobacillus_crispatus_5,15,3
24,0.5954840176003064,Lactobacillus_iners_3,15,3
25,0.7592623851065965,Lactobacillus_iners_8,15,3
26,0.5275293229458854,Gardnerella_piotii_1,15,3
27,0.6550759289434165,Lactobacillus_gasseri_2,15,3
28,0.5669944694836783,Lactobacillus_mulieris_1,15,3
29,0.6114738564049654,Lactobacillus_gasseri_1,15,3
30,0.6945362463217604,Lactobacillus_jensenii_2,15,3
31,0.6961966704949683,Lactobacillus_jensenii_3,15,3
1,0.2714730793887154,Gardnerella_swidsinkii_1,15,4
2,0.376815893043107,MultiGenera,15,4
3,0.6517559225549684,Lactobacillus_iners_1,15,4
4,0.7489961844224029,Lactobacillus_iners_2,15,4
5,0.4062212307742875,UBA629_sp005465875_1,15,4
6,0.8643502635506987,Lactobacillus_crispatus_3,15,4
7,0.6863692622376137,Lactobacillus_iners_6,15,4
8,0.849708330281197,Lactobacillus_crispatus_1,15,4
9,0.26584047830896557,MultiGenera,15,4
10,0.8286133861041611,Lactobacillus_crispatus_2,15,4
11,0.18787867148502113,MultiGenera,15,4
12,0.658188340664298,Lactobacillus_iners_4,15,4
13,0.35783045477166314,UBA629_sp005465875_3,15,4
14,0.24848665566154388,Gardnerella_vaginalis_1,15,4
15,0.20523434898819623,Gardnerella_vaginalis_H_1,15,4
16,0.2166005779058909,Gardnerella_vaginalis_C_3,15,4
17,0.40054425950525147,Lactobacillus_iners_2,15,4
18,0.8724524352608115,Lactobacillus_crispatus_6,15,4
19,0.48004398926117625,Gardnerella_vaginalis_2,15,4
20,0.37358245851404387,Limosilactobacillus_oris,15,4
21,0.8175721451739782,Lactobacillus_crispatus_4,15,4
22,0.8615226336749823,Lactobacillus_crispatus_8,15,4
23,0.20266249146150228,MultiGenera,15,4
24,0.645134297554548,Lactobacillus_iners_7,15,4
25,0.542227454503678,Lactobacillus_paragasseri_1,15,4
26,0.2079142245339768,UBA629_sp005465875_1,15,4
27,0.7851632977693439,Lactobacillus_crispatus_7,15,4
28,0.8320116122909413,Lactobacillus_crispatus_5,15,4
29,0.2665656047893741,Gardnerella_vaginalis_C_1,15,4
30,0.24148106286510504,Lactobacillus_iners_4,15,4
31,0.3079014333005978,Lactobacillus_iners_1,15,4
32,0.23538485305096923,Gardnerella_vaginalis_C_2,15,4
33,0.5954840176003064,Lactobacillus_iners_3,15,4
34,0.7592623851065965,Lactobacillus_iners_8,15,4
35,0.5275293229458854,Gardnerella_piotii_1,15,4
36,0.6550759289434165,Lactobacillus_gasseri_2,15,4
37,0.14195427124474938,MultiGenera,15,4
38,0.5669944694836783,Lactobacillus_mulieris_1,15,4
39,0.6114738564049654,Lactobacillus_gasseri_1,15,4
40,0.6945362463217604,Lactobacillus_jensenii_2,15,4
41,0.7036943111794387,Lactobacillus_jensenii_4,15,4
42,0.6961966704949683,Lactobacillus_jensenii_3,15,4
1,0.24166353439803187,MultiGenera,16,0
2,0.5610224155493722,Lactobacillus_iners_7,16,0
3,0.298385368933536,Gardnerella_swidsinkii_1,16,0
4,0.6353300484868615,Lactobacillus_iners_2,16,0
5,0.5900384501246967,Lactobacillus_iners_1,16,0
6,0.4062212307742875,UBA629_sp005465875_1,16,0
7,0.8643502635506987,Lactobacillus_crispatus_3,16,0
8,0.6863692622376137,Lactobacillus_iners_6,16,0
9,0.849708330281197,Lactobacillus_crispatus_1,16,0
10,0.8286133861041611,Lactobacillus_crispatus_2,16,0
11,0.658188340664298,Lactobacillus_iners_4,16,0
12,0.8724524352608115,Lactobacillus_crispatus_6,16,0
13,0.8175721451739782,Lactobacillus_crispatus_4,16,0
14,0.8615226336749823,Lactobacillus_crispatus_8,16,0
1,0.24166353439803187,MultiGenera,16,1
2,0.5103484170097508,Lactobacillus_iners_3,16,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,16,1
4,0.6353300484868615,Lactobacillus_iners_2,16,1
5,0.5900384501246967,Lactobacillus_iners_1,16,1
6,0.4062212307742875,UBA629_sp005465875_1,16,1
7,0.8643502635506987,Lactobacillus_crispatus_3,16,1
8,0.6863692622376137,Lactobacillus_iners_6,16,1
9,0.849708330281197,Lactobacillus_crispatus_1,16,1
10,0.8286133861041611,Lactobacillus_crispatus_2,16,1
11,0.658188340664298,Lactobacillus_iners_4,16,1
12,0.8724524352608115,Lactobacillus_crispatus_6,16,1
13,0.48004398926117625,Gardnerella_vaginalis_2,16,1
14,0.8175721451739782,Lactobacillus_crispatus_4,16,1
15,0.8615226336749823,Lactobacillus_crispatus_8,16,1
16,0.645134297554548,Lactobacillus_iners_7,16,1
17,0.7851632977693439,Lactobacillus_crispatus_7,16,1
18,0.8320116122909413,Lactobacillus_crispatus_5,16,1
1,0.22552334070809407,MultiGenera,16,2
2,0.4945024349558402,Lactobacillus_iners_3,16,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,16,2
4,0.6353300484868615,Lactobacillus_iners_2,16,2
5,0.5900384501246967,Lactobacillus_iners_1,16,2
6,0.4062212307742875,UBA629_sp005465875_1,16,2
7,0.8643502635506987,Lactobacillus_crispatus_3,16,2
8,0.6863692622376137,Lactobacillus_iners_6,16,2
9,0.849708330281197,Lactobacillus_crispatus_1,16,2
10,0.8286133861041611,Lactobacillus_crispatus_2,16,2
11,0.658188340664298,Lactobacillus_iners_4,16,2
12,0.35783045477166314,UBA629_sp005465875_3,16,2
13,0.8724524352608115,Lactobacillus_crispatus_6,16,2
14,0.48004398926117625,Gardnerella_vaginalis_2,16,2
15,0.8175721451739782,Lactobacillus_crispatus_4,16,2
16,0.8615226336749823,Lactobacillus_crispatus_8,16,2
17,0.645134297554548,Lactobacillus_iners_7,16,2
18,0.7851632977693439,Lactobacillus_crispatus_7,16,2
19,0.8320116122909413,Lactobacillus_crispatus_5,16,2
20,0.7592623851065965,Lactobacillus_iners_8,16,2
1,0.25801678663850486,Gardnerella_swidsinkii_1,16,3
2,0.2131144225687814,MultiGenera,16,3
3,0.2450937885005683,MultiGenera,16,3
4,0.43991092035670953,Lactobacillus_paragasseri_1,16,3
5,0.2169865017975182,MultiGenera,16,3
6,0.5900384501246967,Lactobacillus_iners_1,16,3
7,0.7489961844224029,Lactobacillus_iners_2,16,3
8,0.4062212307742875,UBA629_sp005465875_1,16,3
9,0.8643502635506987,Lactobacillus_crispatus_3,16,3
10,0.6863692622376137,Lactobacillus_iners_6,16,3
11,0.849708330281197,Lactobacillus_crispatus_1,16,3
12,0.8286133861041611,Lactobacillus_crispatus_2,16,3
13,0.658188340664298,Lactobacillus_iners_4,16,3
14,0.35783045477166314,UBA629_sp005465875_3,16,3
15,0.40054425950525147,Lactobacillus_iners_2,16,3
16,0.8724524352608115,Lactobacillus_crispatus_6,16,3
17,0.48004398926117625,Gardnerella_vaginalis_2,16,3
18,0.37358245851404387,Limosilactobacillus_oris,16,3
19,0.8175721451739782,Lactobacillus_crispatus_4,16,3
20,0.8615226336749823,Lactobacillus_crispatus_8,16,3
21,0.645134297554548,Lactobacillus_iners_7,16,3
22,0.7851632977693439,Lactobacillus_crispatus_7,16,3
23,0.8320116122909413,Lactobacillus_crispatus_5,16,3
24,0.6499842264458758,Lactobacillus_gasseri_1,16,3
25,0.5954840176003064,Lactobacillus_iners_3,16,3
26,0.7592623851065965,Lactobacillus_iners_8,16,3
27,0.5275293229458854,Gardnerella_piotii_1,16,3
28,0.6550759289434165,Lactobacillus_gasseri_2,16,3
29,0.5669944694836783,Lactobacillus_mulieris_1,16,3
30,0.6945362463217604,Lactobacillus_jensenii_2,16,3
1,0.2714730793887154,Gardnerella_swidsinkii_1,16,4
2,0.376815893043107,MultiGenera,16,4
3,0.6517559225549684,Lactobacillus_iners_1,16,4
4,0.7489961844224029,Lactobacillus_iners_2,16,4
5,0.4062212307742875,UBA629_sp005465875_1,16,4
6,0.8643502635506987,Lactobacillus_crispatus_3,16,4
7,0.6863692622376137,Lactobacillus_iners_6,16,4
8,0.849708330281197,Lactobacillus_crispatus_1,16,4
9,0.26584047830896557,MultiGenera,16,4
10,0.8286133861041611,Lactobacillus_crispatus_2,16,4
11,0.18787867148502113,MultiGenera,16,4
12,0.658188340664298,Lactobacillus_iners_4,16,4
13,0.35783045477166314,UBA629_sp005465875_3,16,4
14,0.24848665566154388,Gardnerella_vaginalis_1,16,4
15,0.20523434898819623,Gardnerella_vaginalis_H_1,16,4
16,0.2166005779058909,Gardnerella_vaginalis_C_3,16,4
17,0.40054425950525147,Lactobacillus_iners_2,16,4
18,0.8724524352608115,Lactobacillus_crispatus_6,16,4
19,0.48004398926117625,Gardnerella_vaginalis_2,16,4
20,0.37358245851404387,Limosilactobacillus_oris,16,4
21,0.8175721451739782,Lactobacillus_crispatus_4,16,4
22,0.8615226336749823,Lactobacillus_crispatus_8,16,4
23,0.20266249146150228,MultiGenera,16,4
24,0.645134297554548,Lactobacillus_iners_7,16,4
25,0.542227454503678,Lactobacillus_paragasseri_1,16,4
26,0.2079142245339768,UBA629_sp005465875_1,16,4
27,0.7851632977693439,Lactobacillus_crispatus_7,16,4
28,0.8320116122909413,Lactobacillus_crispatus_5,16,4
29,0.6499842264458758,Lactobacillus_gasseri_1,16,4
30,0.2665656047893741,Gardnerella_vaginalis_C_1,16,4
31,0.24148106286510504,Lactobacillus_iners_4,16,4
32,0.3079014333005978,Lactobacillus_iners_1,16,4
33,0.23538485305096923,Gardnerella_vaginalis_C_2,16,4
34,0.5954840176003064,Lactobacillus_iners_3,16,4
35,0.7592623851065965,Lactobacillus_iners_8,16,4
36,0.5275293229458854,Gardnerella_piotii_1,16,4
37,0.6550759289434165,Lactobacillus_gasseri_2,16,4
38,0.14195427124474938,MultiGenera,16,4
39,0.5669944694836783,Lactobacillus_mulieris_1,16,4
40,0.6945362463217604,Lactobacillus_jensenii_2,16,4
41,0.7036943111794387,Lactobacillus_jensenii_4,16,4
1,0.24166353439803187,MultiGenera,17,0
2,0.5610224155493722,Lactobacillus_iners_7,17,0
3,0.298385368933536,Gardnerella_swidsinkii_1,17,0
4,0.6353300484868615,Lactobacillus_iners_2,17,0
5,0.5900384501246967,Lactobacillus_iners_1,17,0
6,0.4062212307742875,UBA629_sp005465875_1,17,0
7,0.8643502635506987,Lactobacillus_crispatus_3,17,0
8,0.6863692622376137,Lactobacillus_iners_6,17,0
9,0.849708330281197,Lactobacillus_crispatus_1,17,0
10,0.8286133861041611,Lactobacillus_crispatus_2,17,0
11,0.658188340664298,Lactobacillus_iners_4,17,0
12,0.8724524352608115,Lactobacillus_crispatus_6,17,0
13,0.8175721451739782,Lactobacillus_crispatus_4,17,0
14,0.8615226336749823,Lactobacillus_crispatus_8,17,0
1,0.24166353439803187,MultiGenera,17,1
2,0.5103484170097508,Lactobacillus_iners_3,17,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,17,1
4,0.6353300484868615,Lactobacillus_iners_2,17,1
5,0.5900384501246967,Lactobacillus_iners_1,17,1
6,0.4062212307742875,UBA629_sp005465875_1,17,1
7,0.8643502635506987,Lactobacillus_crispatus_3,17,1
8,0.6863692622376137,Lactobacillus_iners_6,17,1
9,0.849708330281197,Lactobacillus_crispatus_1,17,1
