dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST,color_mgCST
17,0.8724524352608115,Lactobacillus_crispatus_6,12,4,6,#FF7F7F
27,0.7762565985533046,Lactobacillus_crispatus_7,12,4,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,12,4,8,#FFB2B2
45,0.6363056346136052,Lactobacillus_gasseri_1,12,4,9,#86BF4D
42,0.6550759289434165,Lactobacillus_gasseri_2,12,4,10,#C2DFA6
15,0.6475698222098262,Lactobacillus_iners_1,12,4,11,#FF8C00
32,0.3312067802082639,Lactobacillus_iners_1,12,4,12,#FF8C00
5,0.7769133321298963,Lactobacillus_iners_2,12,4,13,#FF9C24
11,0.402193724594676,Lactobacillus_iners_2,12,4,14,#FF9C24
2,0.6425756127054733,Lactobacillus_iners_4,12,4,15,#FFBD6D
9,0.6485966884851313,Lactobacillus_iners_5,12,4,16,#FFCD91
6,0.6829658559505328,Lactobacillus_iners_6,12,4,17,#FFDEB6
35,0.7592623851065965,Lactobacillus_iners_7,12,4,18,#FFEEDA
44,0.6945362463217604,Lactobacillus_jensenii_2,12,4,19,#FAE82B
47,0.7044081809312849,Lactobacillus_jensenii_3,12,4,20,#FBEB49
3,0.3940245173025669,UBA629_sp005465875_1,12,4,21,#448A73
25,0.3226739570313777,UBA629_sp005465875_3,12,4,22,#8EB8AB
29,0.4103114120141257,UBA629_sp005465875_4,12,4,23,#B4D0C7
23,0.3296438920742154,Gardnerella_vaginalis_1,12,4,24,#908BC2
19,0.4844488319619967,Gardnerella_vaginalis_2,12,4,25,#C7C5E0
14,0.2274848054546407,Gardnerella_vaginalis_C_1,12,4,26,#B9B6D9
33,0.2220211651496204,Gardnerella_vaginalis_C_3,12,4,27,#E7E6F2
30,0.1873846521179547,Gardnerella_vaginalis_F_1,12,4,28,#E3E2EF
18,0.1980253669982367,Gardnerella_vaginalis_H_1,12,4,29,#F1F0F7
12,0.2666854033768036,Gardnerella_swidsinkii_1,12,4,30,#827DBA
16,0.2610554326404734,Gardnerella_swidsinkii_2,12,4,31,#8E8AC0
43,0.2185268038562904,Gardnerella_swidsinkii_4,12,4,32,#A7A4CE
39,0.2359657951717524,Gardnerella_swidsinkii_6,12,4,33,#C0BEDC
38,0.2418687074376176,Gardnerella_swidsinkii_7,12,4,34,#CDCBE3
41,0.2670057097824053,Gardnerella_swidsinkii_8,12,4,35,#D9D8EA
36,0.5253343505481927,Gardnerella_piotii_1,12,4,36,#3D3495
10,0.606825202898103,Bifidobacterium_breve_2,12,4,37,#D5FFD5
1,0.2411694137851849,MultiGenera,12,4,38,#8c8c8c
13,0.1909820574107562,MultiGenera,12,4,39,#8c8c8c
20,0.2093265316481618,MultiGenera,12,4,40,#8c8c8c
24,0.1956839869934938,MultiGenera,12,4,41,#8c8c8c
34,0.1749180965894091,MultiGenera,12,4,42,#8c8c8c
40,0.2599328016356856,MultiGenera,12,4,43,#8c8c8c
37,0.4651729581806886,Lactobacillus_paragasseri_1,12,4,44,#0D4018
26,0.392122802974128,Limosilactobacillus_oris,12,4,45,#8c8c8c
46,0.580188131808472,Lactobacillus_mulieris_1,12,4,46,#A16060
28,0.2247344398924468,Cutibacterium_acnes_1,12,4,47,#4C693A
48,0.394579544898374,Trichomonas_vaginalis_11,12,4,48,#C4DFFF
9,0.8405851111556855,Lactobacillus_crispatus_1,13,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,13,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,13,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,13,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,13,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,13,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,13,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,13,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,13,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,13,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,13,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,13,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,13,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,13,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,13,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,13,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,13,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,13,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,13,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,13,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,13,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,13,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,13,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,13,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,13,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,13,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,13,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,13,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,13,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,13,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,13,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,13,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,13,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,13,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,13,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,13,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,13,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,13,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,13,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,13,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,13,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,13,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,13,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,13,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,13,2,13,#FFDEB6
20,0.7592623851065965,Lactobacillus_iners_7,13,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,13,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,13,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,13,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,13,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,13,2,19,#8c8c8c
2,0.4912641602501382,Limosilactobacillus_oris,13,2,20,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,13,3,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,13,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,13,3,3,#FF3333
20,0.8175721451739782,Lactobacillus_crispatus_4,13,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,13,3,5,#FF6666
18,0.8724524352608115,Lactobacillus_crispatus_6,13,3,6,#FF7F7F
24,0.7762565985533046,Lactobacillus_crispatus_7,13,3,7,#FF9999
21,0.8615226336749823,Lactobacillus_crispatus_8,13,3,8,#FFB2B2
32,0.6363056346136052,Lactobacillus_gasseri_1,13,3,9,#86BF4D
30,0.6550759289434165,Lactobacillus_gasseri_2,13,3,10,#C2DFA6
10,0.5483186717779636,Lactobacillus_iners_1,13,3,11,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,13,3,12,#FF9C24
15,0.402193724594676,Lactobacillus_iners_2,13,3,13,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,13,3,14,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,13,3,15,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,13,3,16,#FFDEB6
27,0.7592623851065965,Lactobacillus_iners_7,13,3,17,#FFEEDA
31,0.6945362463217604,Lactobacillus_jensenii_2,13,3,18,#FAE82B
34,0.7044081809312849,Lactobacillus_jensenii_3,13,3,19,#FBEB49
5,0.3940245173025669,UBA629_sp005465875_1,13,3,20,#448A73
22,0.3226739570313777,UBA629_sp005465875_3,13,3,21,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,13,3,22,#B4D0C7
19,0.4844488319619967,Gardnerella_vaginalis_2,13,3,23,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,13,3,24,#B9B6D9
16,0.2666854033768036,Gardnerella_swidsinkii_1,13,3,25,#827DBA
17,0.2610554326404734,Gardnerella_swidsinkii_2,13,3,26,#8E8AC0
14,0.241133527856783,Gardnerella_swidsinkii_7,13,3,27,#CDCBE3
28,0.5253343505481927,Gardnerella_piotii_1,13,3,28,#3D3495
2,0.4378478305734926,Bifidobacterium_breve_2,13,3,29,#D5FFD5
1,0.240539396348035,MultiGenera,13,3,30,#8c8c8c
13,0.2033299953033036,MultiGenera,13,3,31,#8c8c8c
29,0.4651729581806886,Lactobacillus_paragasseri_1,13,3,32,#0D4018
23,0.392122802974128,Limosilactobacillus_oris,13,3,33,#8c8c8c
33,0.580188131808472,Lactobacillus_mulieris_1,13,3,34,#A16060
7,0.8405851111556855,Lactobacillus_crispatus_1,13,4,1,#FF0000
8,0.8117584386405232,Lactobacillus_crispatus_2,13,4,2,#FF1919
4,0.8643502635506987,Lactobacillus_crispatus_3,13,4,3,#FF3333
21,0.8175721451739782,Lactobacillus_crispatus_4,13,4,4,#FF4C4C
31,0.8320116122909413,Lactobacillus_crispatus_5,13,4,5,#FF6666
17,0.8724524352608115,Lactobacillus_crispatus_6,13,4,6,#FF7F7F
27,0.7762565985533046,Lactobacillus_crispatus_7,13,4,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,13,4,8,#FFB2B2
45,0.6363056346136052,Lactobacillus_gasseri_1,13,4,9,#86BF4D
42,0.6550759289434165,Lactobacillus_gasseri_2,13,4,10,#C2DFA6
15,0.6475698222098262,Lactobacillus_iners_1,13,4,11,#FF8C00
32,0.3312067802082639,Lactobacillus_iners_1,13,4,12,#FF8C00
5,0.7769133321298963,Lactobacillus_iners_2,13,4,13,#FF9C24
11,0.402193724594676,Lactobacillus_iners_2,13,4,14,#FF9C24
2,0.6425756127054733,Lactobacillus_iners_4,13,4,15,#FFBD6D
9,0.6485966884851313,Lactobacillus_iners_5,13,4,16,#FFCD91
6,0.6829658559505328,Lactobacillus_iners_6,13,4,17,#FFDEB6
35,0.7592623851065965,Lactobacillus_iners_7,13,4,18,#FFEEDA
44,0.6945362463217604,Lactobacillus_jensenii_2,13,4,19,#FAE82B
47,0.7044081809312849,Lactobacillus_jensenii_3,13,4,20,#FBEB49
3,0.3940245173025669,UBA629_sp005465875_1,13,4,21,#448A73
25,0.3226739570313777,UBA629_sp005465875_3,13,4,22,#8EB8AB
29,0.4103114120141257,UBA629_sp005465875_4,13,4,23,#B4D0C7
23,0.3296438920742154,Gardnerella_vaginalis_1,13,4,24,#908BC2
19,0.4844488319619967,Gardnerella_vaginalis_2,13,4,25,#C7C5E0
14,0.2274848054546407,Gardnerella_vaginalis_C_1,13,4,26,#B9B6D9
33,0.2220211651496204,Gardnerella_vaginalis_C_3,13,4,27,#E7E6F2
30,0.1873846521179547,Gardnerella_vaginalis_F_1,13,4,28,#E3E2EF
18,0.1980253669982367,Gardnerella_vaginalis_H_1,13,4,29,#F1F0F7
12,0.2666854033768036,Gardnerella_swidsinkii_1,13,4,30,#827DBA
16,0.2610554326404734,Gardnerella_swidsinkii_2,13,4,31,#8E8AC0
43,0.2185268038562904,Gardnerella_swidsinkii_4,13,4,32,#A7A4CE
39,0.2359657951717524,Gardnerella_swidsinkii_6,13,4,33,#C0BEDC
38,0.2418687074376176,Gardnerella_swidsinkii_7,13,4,34,#CDCBE3
41,0.2670057097824053,Gardnerella_swidsinkii_8,13,4,35,#D9D8EA
36,0.5253343505481927,Gardnerella_piotii_1,13,4,36,#3D3495
10,0.606825202898103,Bifidobacterium_breve_2,13,4,37,#D5FFD5
1,0.2411694137851849,MultiGenera,13,4,38,#8c8c8c
13,0.1909820574107562,MultiGenera,13,4,39,#8c8c8c
20,0.2093265316481618,MultiGenera,13,4,40,#8c8c8c
24,0.1956839869934938,MultiGenera,13,4,41,#8c8c8c
34,0.1749180965894091,MultiGenera,13,4,42,#8c8c8c
40,0.2599328016356856,MultiGenera,13,4,43,#8c8c8c
37,0.4651729581806886,Lactobacillus_paragasseri_1,13,4,44,#0D4018
26,0.392122802974128,Limosilactobacillus_oris,13,4,45,#8c8c8c
46,0.580188131808472,Lactobacillus_mulieris_1,13,4,46,#A16060
28,0.2247344398924468,Cutibacterium_acnes_1,13,4,47,#4C693A
48,0.394579544898374,Trichomonas_vaginalis_11,13,4,48,#C4DFFF
9,0.8405851111556855,Lactobacillus_crispatus_1,14,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,14,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,14,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,14,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,14,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,14,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,14,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,14,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,14,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,14,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,14,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,14,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,14,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,14,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,14,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,14,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,14,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,14,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,14,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,14,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,14,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,14,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,14,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,14,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,14,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,14,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,14,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,14,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,14,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,14,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,14,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,14,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,14,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,14,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,14,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,14,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,14,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,14,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,14,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,14,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,14,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,14,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,14,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,14,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,14,2,13,#FFDEB6
20,0.7592623851065965,Lactobacillus_iners_7,14,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,14,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,14,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,14,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,14,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,14,2,19,#8c8c8c
2,0.4912641602501382,Limosilactobacillus_oris,14,2,20,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,14,3,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,14,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,14,3,3,#FF3333
20,0.8175721451739782,Lactobacillus_crispatus_4,14,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,14,3,5,#FF6666
18,0.8724524352608115,Lactobacillus_crispatus_6,14,3,6,#FF7F7F
24,0.7762565985533046,Lactobacillus_crispatus_7,14,3,7,#FF9999
21,0.8615226336749823,Lactobacillus_crispatus_8,14,3,8,#FFB2B2
32,0.6363056346136052,Lactobacillus_gasseri_1,14,3,9,#86BF4D
30,0.6550759289434165,Lactobacillus_gasseri_2,14,3,10,#C2DFA6
10,0.5483186717779636,Lactobacillus_iners_1,14,3,11,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,14,3,12,#FF9C24
15,0.402193724594676,Lactobacillus_iners_2,14,3,13,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,14,3,14,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,14,3,15,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,14,3,16,#FFDEB6
27,0.7592623851065965,Lactobacillus_iners_7,14,3,17,#FFEEDA
31,0.6945362463217604,Lactobacillus_jensenii_2,14,3,18,#FAE82B
34,0.7044081809312849,Lactobacillus_jensenii_3,14,3,19,#FBEB49
5,0.3940245173025669,UBA629_sp005465875_1,14,3,20,#448A73
22,0.3226739570313777,UBA629_sp005465875_3,14,3,21,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,14,3,22,#B4D0C7
19,0.4844488319619967,Gardnerella_vaginalis_2,14,3,23,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,14,3,24,#B9B6D9
16,0.2666854033768036,Gardnerella_swidsinkii_1,14,3,25,#827DBA
17,0.2610554326404734,Gardnerella_swidsinkii_2,14,3,26,#8E8AC0
14,0.241133527856783,Gardnerella_swidsinkii_7,14,3,27,#CDCBE3
28,0.5253343505481927,Gardnerella_piotii_1,14,3,28,#3D3495
2,0.4378478305734926,Bifidobacterium_breve_2,14,3,29,#D5FFD5
1,0.240539396348035,MultiGenera,14,3,30,#8c8c8c
13,0.2033299953033036,MultiGenera,14,3,31,#8c8c8c
29,0.4651729581806886,Lactobacillus_paragasseri_1,14,3,32,#0D4018
23,0.392122802974128,Limosilactobacillus_oris,14,3,33,#8c8c8c
33,0.580188131808472,Lactobacillus_mulieris_1,14,3,34,#A16060
7,0.8405851111556855,Lactobacillus_crispatus_1,14,4,1,#FF0000
8,0.8117584386405232,Lactobacillus_crispatus_2,14,4,2,#FF1919
4,0.8643502635506987,Lactobacillus_crispatus_3,14,4,3,#FF3333
21,0.8175721451739782,Lactobacillus_crispatus_4,14,4,4,#FF4C4C
31,0.8320116122909413,Lactobacillus_crispatus_5,14,4,5,#FF6666
17,0.8724524352608115,Lactobacillus_crispatus_6,14,4,6,#FF7F7F
27,0.7762565985533046,Lactobacillus_crispatus_7,14,4,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,14,4,8,#FFB2B2
45,0.6363056346136052,Lactobacillus_gasseri_1,14,4,9,#86BF4D
42,0.6550759289434165,Lactobacillus_gasseri_2,14,4,10,#C2DFA6
15,0.6475698222098262,Lactobacillus_iners_1,14,4,11,#FF8C00
32,0.3312067802082639,Lactobacillus_iners_1,14,4,12,#FF8C00
5,0.7769133321298963,Lactobacillus_iners_2,14,4,13,#FF9C24
11,0.402193724594676,Lactobacillus_iners_2,14,4,14,#FF9C24
2,0.6425756127054733,Lactobacillus_iners_4,14,4,15,#FFBD6D
9,0.6485966884851313,Lactobacillus_iners_5,14,4,16,#FFCD91
6,0.6829658559505328,Lactobacillus_iners_6,14,4,17,#FFDEB6
35,0.7592623851065965,Lactobacillus_iners_7,14,4,18,#FFEEDA
44,0.6945362463217604,Lactobacillus_jensenii_2,14,4,19,#FAE82B
47,0.7044081809312849,Lactobacillus_jensenii_3,14,4,20,#FBEB49
3,0.3940245173025669,UBA629_sp005465875_1,14,4,21,#448A73
25,0.3226739570313777,UBA629_sp005465875_3,14,4,22,#8EB8AB
29,0.4103114120141257,UBA629_sp005465875_4,14,4,23,#B4D0C7
23,0.3296438920742154,Gardnerella_vaginalis_1,14,4,24,#908BC2
19,0.4844488319619967,Gardnerella_vaginalis_2,14,4,25,#C7C5E0
14,0.2274848054546407,Gardnerella_vaginalis_C_1,14,4,26,#B9B6D9
33,0.2220211651496204,Gardnerella_vaginalis_C_3,14,4,27,#E7E6F2
30,0.1873846521179547,Gardnerella_vaginalis_F_1,14,4,28,#E3E2EF
18,0.1980253669982367,Gardnerella_vaginalis_H_1,14,4,29,#F1F0F7
12,0.2666854033768036,Gardnerella_swidsinkii_1,14,4,30,#827DBA
16,0.2610554326404734,Gardnerella_swidsinkii_2,14,4,31,#8E8AC0
43,0.2185268038562904,Gardnerella_swidsinkii_4,14,4,32,#A7A4CE
39,0.2359657951717524,Gardnerella_swidsinkii_6,14,4,33,#C0BEDC
38,0.2418687074376176,Gardnerella_swidsinkii_7,14,4,34,#CDCBE3
41,0.2670057097824053,Gardnerella_swidsinkii_8,14,4,35,#D9D8EA
36,0.5253343505481927,Gardnerella_piotii_1,14,4,36,#3D3495
10,0.606825202898103,Bifidobacterium_breve_2,14,4,37,#D5FFD5
1,0.2411694137851849,MultiGenera,14,4,38,#8c8c8c
13,0.1909820574107562,MultiGenera,14,4,39,#8c8c8c
20,0.2093265316481618,MultiGenera,14,4,40,#8c8c8c
24,0.1956839869934938,MultiGenera,14,4,41,#8c8c8c
34,0.1749180965894091,MultiGenera,14,4,42,#8c8c8c
40,0.2599328016356856,MultiGenera,14,4,43,#8c8c8c
37,0.4651729581806886,Lactobacillus_paragasseri_1,14,4,44,#0D4018
26,0.392122802974128,Limosilactobacillus_oris,14,4,45,#8c8c8c
46,0.580188131808472,Lactobacillus_mulieris_1,14,4,46,#A16060
28,0.2247344398924468,Cutibacterium_acnes_1,14,4,47,#4C693A
48,0.394579544898374,Trichomonas_vaginalis_11,14,4,48,#C4DFFF
9,0.8405851111556855,Lactobacillus_crispatus_1,15,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,15,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,15,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,15,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,15,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,15,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,15,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,15,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,15,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,15,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,15,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,15,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,15,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,15,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,15,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,15,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,15,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,15,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,15,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,15,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,15,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,15,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,15,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,15,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,15,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,15,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,15,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,15,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,15,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,15,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,15,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,15,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,15,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,15,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,15,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,15,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,15,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,15,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,15,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,15,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,15,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,15,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,15,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,15,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,15,2,13,#FFDEB6
20,0.7592623851065965,Lactobacillus_iners_7,15,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,15,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,15,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,15,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,15,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,15,2,19,#8c8c8c
2,0.4912641602501382,Limosilactobacillus_oris,15,2,20,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,15,3,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,15,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,15,3,3,#FF3333
20,0.8175721451739782,Lactobacillus_crispatus_4,15,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,15,3,5,#FF6666
